Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,2021-04-09,West,California,Los Angeles,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.4,Outlet
Kohl's,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,45.0,500,200000.0,72000.0,0.35,Outlet
Kohl's,2021-04-11,West,California,Los Angeles,Men's Apparel,50.0,425,212500.0,78750.0,0.55,Outlet
Kohl's,2021-04-12,West,California,Los Angeles,Women's Apparel,65.0,600,390000.0,78000.0,0.2,Outlet
Kohl's,2021-04-13,West,California,Los Angeles,Men's Street Footwear,45.0,800,360000.0,144000.0,0.4,Outlet
Kohl's,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,50.0,650,325000.0,81250.0,0.25,Outlet
Kohl's,2021-04-15,West,California,Los Angeles,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.4,Outlet
Kohl's,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,500,200000.0,72000.0,0.35,Outlet
Kohl's,2021-04-17,West,California,Los Angeles,Men's Apparel,50.0,425,225000.0,78750.0,0.55,Outlet
Kohl's,2021-04-18,West,California,Los Angeles,Women's Apparel,65.0,625,399299.44000000006,81250.0,0.2,Outlet
Kohl's,2021-04-19,West,California,Los Angeles,Men's Street Footwear,45.0,870,405000.0,162000.0,0.4,Outlet
Kohl's,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,50.0,700,357500.0,93750.0,0.25,Outlet
Kohl's,2021-04-21,West,California,Los Angeles,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.4,Outlet
Kohl's,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,500,200000.0,72000.0,0.35,Outlet
Kohl's,2021-04-23,West,California,Los Angeles,Men's Apparel,50.0,425,227500.0,78750.0,0.55,Outlet
Kohl's,2021-04-24,West,California,Los Angeles,Women's Apparel,65.0,675,399299.44000000006,104000.0,0.2,Outlet
Kohl's,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45.0,870,427500.0,171000.0,0.4,Outlet
Kohl's,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,700,357500.0,100000.0,0.25,Outlet
Kohl's,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.4,Outlet
Kohl's,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45.0,500,200000.0,72000.0,0.35,Outlet
Kohl's,2021-04-29,West,California,Los Angeles,Men's Apparel,50.0,425,227500.0,78750.0,0.55,Outlet
Kohl's,2021-04-30,West,California,Los Angeles,Women's Apparel,65.0,675,399299.44000000006,91000.0,0.2,Outlet
Kohl's,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50.0,870,450000.0,180000.0,0.4,Outlet
Kohl's,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55.0,700,357500.0,114999.28,0.25,Outlet
Kohl's,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.4,Outlet
Kohl's,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.0,500,200000.0,72000.0,0.35,Outlet
Kohl's,2021-05-05,West,California,Los Angeles,Men's Apparel,60.0,425,227500.0,78750.0,0.55,Outlet
Kohl's,2021-05-06,West,California,Los Angeles,Women's Apparel,65.0,650,399299.44000000006,84500.0,0.2,Outlet
Kohl's,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50.0,850,425000.0,170000.0,0.4,Outlet
Kohl's,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55.0,700,357500.0,114999.28,0.25,Outlet
Kohl's,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.4,Outlet
Kohl's,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50.0,500,200000.0,72000.0,0.35,Outlet
Kohl's,2021-05-11,West,California,Los Angeles,Men's Apparel,60.0,425,227500.0,78750.0,0.55,Outlet
Kohl's,2021-05-12,West,California,Los Angeles,Women's Apparel,65.0,675,399299.44000000006,91000.0,0.2,Outlet
Kohl's,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50.0,800,400000.0,160000.0,0.4,Outlet
Kohl's,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55.0,700,357500.0,110000.0,0.25,Outlet
Kohl's,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.4,Outlet
Kohl's,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50.0,500,200000.0,72000.0,0.35,Outlet
Kohl's,2021-05-17,West,California,Los Angeles,Men's Apparel,60.0,425,227500.0,78750.0,0.55,Outlet
Kohl's,2021-05-18,West,California,Los Angeles,Women's Apparel,65.0,650,399299.44000000006,84500.0,0.2,Outlet
Kohl's,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50.0,825,412500.0,165000.0,0.4,Outlet
Kohl's,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55.0,700,357500.0,113437.0,0.25,Outlet
Kohl's,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.4,Outlet
Kohl's,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50.0,500,200000.0,72000.0,0.35,Outlet
Kohl's,2021-05-23,West,California,Los Angeles,Men's Apparel,60.0,425,227500.0,78750.0,0.55,Outlet
Kohl's,2021-05-24,West,California,Los Angeles,Women's Apparel,65.0,675,399299.44000000006,91000.0,0.2,Outlet
Kohl's,2021-05-25,West,California,Los Angeles,Men's Street Footwear,50.0,870,450000.0,180000.0,0.4,Outlet
Kohl's,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,55.0,700,357500.0,114999.28,0.25,Outlet
Kohl's,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.4,Outlet
Kohl's,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50.0,500,200000.0,72000.0,0.35,Outlet
Kohl's,2021-05-29,West,California,Los Angeles,Men's Apparel,60.0,425,227500.0,78750.0,0.55,Outlet
Kohl's,2021-05-30,West,California,Los Angeles,Women's Apparel,65.0,675,399299.44000000006,94250.0,0.2,Outlet
Foot Locker,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45.0,475,213750.0,85500.0,0.4,Outlet
Foot Locker,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45.0,275,123750.0,43312.0,0.35,Outlet
Foot Locker,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35.0,275,96250.0,33687.0,0.35,Outlet
Foot Locker,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,40.0,125,50000.0,20000.0,0.4,Outlet
Foot Locker,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,54.0,175,96249.0,33687.0,0.35,Outlet
Foot Locker,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,123750.0,61875.0,0.5,Outlet
Foot Locker,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525,236250.0,94500.0,0.4,Outlet
Foot Locker,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175,78750.0,27562.0,0.35,Outlet
Foot Locker,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225,78750.0,27562.0,0.35,Outlet
Foot Locker,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,100,40000.0,16000.0,0.4,Outlet
Foot Locker,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,54.0,175,96249.0,33687.0,0.35,Outlet
Foot Locker,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,123750.0,61875.0,0.5,Outlet
Foot Locker,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495,247500.0,99000.0,0.4,Outlet
Foot Locker,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,200,100000.0,35000.0,0.35,Outlet
Foot Locker,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225,90000.0,31499.0,0.35,Outlet
Foot Locker,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,33750.0,13500.0,0.4,Outlet
Foot Locker,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35,Outlet
Foot Locker,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,112500.0,56250.0,0.5,Outlet
Foot Locker,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450,225000.0,90000.0,0.4,Outlet
Foot Locker,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150,75000.0,26250.0,0.35,Outlet
Foot Locker,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,150,60000.0,21000.0,0.35,Outlet
Foot Locker,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,33750.0,13500.0,0.4,Outlet
Foot Locker,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,60.0,100,60000.0,21000.0,0.35,Outlet
Foot Locker,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,112500.0,56250.0,0.5,Outlet
Foot Locker,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495,297000.0,118800.0,0.4,Outlet
Foot Locker,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.0,200,110000.0,38500.0,0.35,Outlet
Foot Locker,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175,87500.0,30624.0,0.35,Outlet
Foot Locker,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100,50000.0,20000.0,0.4,Outlet
Foot Locker,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35,Outlet
Foot Locker,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,162500.0,81250.0,0.5,Outlet
Foot Locker,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250000.0,100000.0,0.4,Outlet
Foot Locker,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,250,112500.0,39375.0,0.35,Outlet
Foot Locker,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80000.0,28000.0,0.35,Outlet
Foot Locker,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70000.0,28000.0,0.4,Outlet
Foot Locker,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87500.0,30624.0,0.35,Outlet
Foot Locker,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,55.0,350,192500.0,96250.0,0.5,Outlet
Foot Locker,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575,287500.0,115000.0,0.4,Outlet
Foot Locker,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325,146250.0,51187.0,0.35,Outlet
Foot Locker,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100000.0,35000.0,0.35,Outlet
Foot Locker,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200,80000.0,32000.0,0.4,Outlet
Foot Locker,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,50.0,225,112500.0,39375.0,0.35,Outlet
Foot Locker,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,55.0,400,220000.0,110000.0,0.5,Outlet
Foot Locker,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550,275000.0,110000.0,0.4,Outlet
Foot Locker,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325,146250.0,51187.0,0.35,Outlet
Foot Locker,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100000.0,35000.0,0.35,Outlet
Foot Locker,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225,90000.0,36000.0,0.4,Outlet
Foot Locker,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,50.0,200,100000.0,35000.0,0.35,Outlet
Foot Locker,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,55.0,375,206250.0,103125.0,0.5,Outlet
Foot Locker,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250000.0,100000.0,0.4,Outlet
Foot Locker,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,300,135000.0,47250.0,0.35,Outlet
Foot Locker,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80000.0,28000.0,0.35,Outlet
Foot Locker,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70000.0,28000.0,0.4,Outlet
Foot Locker,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87500.0,30624.0,0.35,Outlet
Foot Locker,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,55.0,250,137500.0,68750.0,0.5,Outlet
Foot Locker,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425,255000.0,102000.0,0.4,Outlet
Foot Locker,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,Outlet
Foot Locker,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150,75000.0,26250.0,0.35,Outlet
Foot Locker,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125,62500.0,25000.0,0.4,Outlet
Foot Locker,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35,Outlet
Foot Locker,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,64.0,250,162499.0,81249.0,0.5,Outlet
Foot Locker,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400,240000.0,96000.0,0.4,Outlet
Foot Locker,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,Outlet
Foot Locker,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195,97500.0,34125.0,0.35,Outlet
Foot Locker,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175,87500.0,35000.0,0.4,Outlet
Foot Locker,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,60.0,150,90000.0,31499.0,0.35,Outlet
Foot Locker,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,64.0,250,162499.0,81249.0,0.5,Outlet
Foot Locker,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500,300000.0,120000.0,0.4,Outlet
Foot Locker,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300,150000.0,52500.0,0.35,Outlet
Foot Locker,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250,125000.0,43750.0,0.35,Outlet
Foot Locker,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200,100000.0,40000.0,0.4,Outlet
Foot Locker,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,60.0,200,120000.0,42000.0,0.35,Outlet
Foot Locker,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,64.0,300,194999.0,97499.0,0.5,Outlet
Sports Direct,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725,145000.0,43500.0,0.3,Outlet
Sports Direct,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,700,217500.0,65250.0,0.3,Outlet
Sports Direct,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525,157500.0,47250.0,0.3,Outlet
Sports Direct,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,500,183750.0,72000.0,0.4,Outlet
Sports Direct,2021-08-15,South,Texas,Dallas,Men's Apparel,40.0,375,150000.0,37500.0,0.25,Outlet
Sports Direct,2021-08-16,South,Texas,Dallas,Women's Apparel,35.0,525,183750.0,82687.0,0.45,Outlet
Sports Direct,2021-08-17,South,Texas,Dallas,Men's Street Footwear,25.0,675,168750.0,50625.0,0.3,Outlet
Sports Direct,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,35.0,650,227500.0,68250.0,0.3,Outlet
Sports Direct,2021-08-19,South,Texas,Dallas,Women's Street Footwear,35.0,475,166250.0,49875.0,0.3,Outlet
Sports Direct,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,35.0,425,148750.0,59500.0,0.4,Outlet
Sports Direct,2021-08-21,South,Texas,Dallas,Men's Apparel,40.0,300,120000.0,30000.0,0.25,Outlet
Sports Direct,2021-08-22,South,Texas,Dallas,Women's Apparel,35.0,500,175000.0,78750.0,0.45,Outlet
Sports Direct,2021-08-23,South,Texas,Dallas,Men's Street Footwear,30.0,675,202500.0,70875.0,0.35,Outlet
Sports Direct,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,40.0,675,270000.0,94500.0,0.35,Outlet
Sports Direct,2021-08-25,South,Texas,Dallas,Women's Street Footwear,30.0,500,150000.0,52500.0,0.35,Outlet
Sports Direct,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,35.0,400,140000.0,63000.0,0.45,Outlet
Sports Direct,2021-08-27,South,Texas,Dallas,Men's Apparel,40.0,300,120000.0,36000.0,0.3,Outlet
Sports Direct,2021-08-28,South,Texas,Dallas,Women's Apparel,35.0,450,157500.0,78750.0,0.5,Outlet
Sports Direct,2021-08-29,South,Texas,Dallas,Men's Street Footwear,20.0,700,140000.0,49000.0,0.35,Outlet
Sports Direct,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,30.0,700,210000.0,73500.0,0.35,Outlet
Sports Direct,2021-08-31,South,Texas,Dallas,Women's Street Footwear,24.0,525,131249.0,45937.0,0.35,Outlet
Sports Direct,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,30.0,425,127500.0,57375.0,0.45,Outlet
Sports Direct,2021-09-02,South,Texas,Dallas,Men's Apparel,35.0,325,113750.0,34125.0,0.3,Outlet
Sports Direct,2021-09-03,South,Texas,Dallas,Women's Apparel,30.0,600,180000.0,90000.0,0.5,Outlet
Sports Direct,2021-09-04,South,Texas,Dallas,Men's Street Footwear,20.0,750,150000.0,52500.0,0.35,Outlet
Sports Direct,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,30.0,700,232500.0,81375.0,0.35,Outlet
Sports Direct,2021-09-06,South,Texas,Dallas,Women's Street Footwear,24.0,625,156249.0,54687.0,0.35,Outlet
Sports Direct,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,35.0,500,192500.0,72000.0,0.45,Outlet
Sports Direct,2021-09-08,South,Texas,Dallas,Men's Apparel,50.0,425,225000.0,67500.0,0.3,Outlet
Sports Direct,2021-09-09,South,Texas,Dallas,Women's Apparel,45.0,675,360000.0,140770.0,0.5,Outlet
Sports Direct,2021-09-10,South,Texas,Dallas,Men's Street Footwear,45.0,800,360000.0,125999.0,0.35,Outlet
Sports Direct,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,50.0,700,357500.0,114999.28,0.35,Outlet
Sports Direct,2021-09-12,South,Texas,Dallas,Women's Street Footwear,45.0,625,233750.0,80080.00000000004,0.35,Outlet
Sports Direct,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,45.0,500,200000.0,72000.0,0.45,Outlet
Sports Direct,2021-09-14,South,Texas,Dallas,Men's Apparel,50.0,425,227500.0,75000.0,0.3,Outlet
Sports Direct,2021-09-15,South,Texas,Dallas,Women's Apparel,55.0,675,399299.44000000006,140770.0,0.5,Outlet
Sports Direct,2021-09-16,South,Texas,Dallas,Men's Street Footwear,45.0,825,371250.0,148500.0,0.39999999999999997,Outlet
Sports Direct,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,50.0,700,357500.0,114999.28,0.39999999999999997,Outlet
Sports Direct,2021-09-18,South,Texas,Dallas,Women's Street Footwear,45.0,625,233750.0,80080.00000000004,0.39999999999999997,Outlet
Sports Direct,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,45.0,500,200000.0,72000.0,0.5,Outlet
Sports Direct,2021-09-20,South,Texas,Dallas,Men's Apparel,50.0,425,227500.0,78750.0,0.35,Outlet
Sports Direct,2021-09-21,South,Texas,Dallas,Women's Apparel,60.0,675,399299.44000000006,140770.0,0.55,Outlet
Sports Direct,2021-09-22,South,Texas,Dallas,Men's Street Footwear,50.0,800,400000.0,160000.0,0.39999999999999997,Outlet
Sports Direct,2021-09-23,South,Texas,Dallas,Men's Athletic Footwear,55.0,700,357500.0,114999.28,0.39999999999999997,Outlet
Sports Direct,2021-09-24,South,Texas,Dallas,Women's Street Footwear,50.0,625,233750.0,80080.00000000004,0.39999999999999997,Outlet
Sports Direct,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,50.0,500,200000.0,72000.0,0.5,Outlet
Sports Direct,2021-09-26,South,Texas,Dallas,Men's Apparel,55.0,425,227500.0,78750.0,0.35,Outlet
Sports Direct,2021-09-27,South,Texas,Dallas,Women's Apparel,60.0,675,399299.44000000006,140770.0,0.55,Outlet
Sports Direct,2021-09-28,South,Texas,Dallas,Men's Street Footwear,55.0,725,398750.0,159500.0,0.39999999999999997,Outlet
Sports Direct,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,55.0,675,357500.0,114999.28,0.39999999999999997,Outlet
Sports Direct,2021-09-30,South,Texas,Dallas,Women's Street Footwear,60.0,625,233750.0,80080.00000000004,0.39999999999999997,Outlet
Sports Direct,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,60.0,450,200000.0,72000.0,0.5,Outlet
Sports Direct,2021-10-02,South,Texas,Dallas,Men's Apparel,55.0,425,227500.0,78750.0,0.35,Outlet
Sports Direct,2021-10-03,South,Texas,Dallas,Women's Apparel,50.0,675,337500.0,140770.0,0.55,Outlet
