Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Log_Total_Sales,Log_Units_Sold,Log_Operating_Profit,Log_Operating_Margin,Log_Price_per_Unit
Walmart,2020-10-24,South,Texas,Houston,Men's Apparel,45,618.25,292500.0,87750.0,0.3,Outlet,1.4246651750682173,1.602438077399099,1.3348670755197662,-1.3768551998063734,0.14683112786611158
Walmart,2020-10-25,South,Texas,Houston,Women's Apparel,55,838.0,441491.0,152344.0,0.5,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,0.8721452173768379,0.7908991985093976
Walmart,2020-10-26,South,Texas,Houston,Men's Street Footwear,45,838.0,427500.0,149625.0,0.35,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,0.14683112786611158
Walmart,2020-10-27,South,Texas,Houston,Men's Athletic Footwear,45,838.0,427500.0,149625.0,0.35,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,0.14683112786611158
Walmart,2020-10-28,South,Texas,Houston,Women's Street Footwear,50,838.0,406831.25,137865.625,0.35,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,0.48467654773873725
Walmart,2020-10-29,South,Texas,Houston,Women's Athletic Footwear,50,687.5,342687.5,114075.875,0.45,Outlet,1.5202933444205244,1.6981350509194217,1.6332850887971198,0.339341902441701,0.48467654773873725
Walmart,2020-10-30,South,Texas,Houston,Men's Apparel,45,618.25,292500.0,87750.0,0.3,Outlet,1.4246651750682173,1.602438077399099,1.3348670755197662,-1.3768551998063734,0.14683112786611158
Walmart,2020-10-31,South,Texas,Houston,Women's Apparel,55,838.0,441491.0,152344.0,0.5,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,0.8721452173768379,0.7908991985093976
West Gear,2020-11-01,South,Texas,Houston,Men's Street Footwear,40,775.0,310000.0,108500.0,0.35000000000000003,Outlet,1.455627297508331,1.7434526876163379,1.4548833551964595,-0.7837209371518269,-0.2299284184949977
West Gear,2020-11-02,South,Texas,Houston,Men's Athletic Footwear,50,775.0,387500.0,77500.0,0.25,Outlet,1.5745273599148837,1.7434526876163379,1.264633474699301,-1.9932554808937553,0.48467654773873725
West Gear,2020-11-03,South,Texas,Houston,Women's Street Footwear,50,775.0,387500.0,135625.0,0.35000000000000003,Outlet,1.5745273599148837,1.7434526876163379,1.5810546816988598,-0.7837209371518269,0.48467654773873725
West Gear,2020-11-04,South,Texas,Houston,Women's Athletic Footwear,50,625.0,312500.0,93750.0,0.3,Outlet,1.4599071675886444,1.5517960150210912,1.3722641837053748,-1.3768551998063734,0.48467654773873725
West Gear,2020-11-05,West,California,San Francisco,Men's Apparel,55,575.0,316250.0,122565.625,0.5,Outlet,1.4662631989460089,1.444143793376639,1.6332850887971198,0.8721452173768379,0.7908991985093976
West Gear,2020-11-06,West,California,San Francisco,Women's Apparel,50,775.0,387500.0,58125.0,0.25,Outlet,1.5745273599148837,1.7434526876163379,1.1019714320383966,-1.9932554808937553,0.48467654773873725
West Gear,2020-11-07,West,California,San Francisco,Men's Street Footwear,40,825.0,330000.0,115500.0,0.35000000000000003,Outlet,1.4889407074193217,1.7434526876163379,1.4902340118161066,-0.7837209371518269,-0.2299284184949977
West Gear,2020-11-08,West,California,San Francisco,Men's Athletic Footwear,50,725.0,362500.0,72500.0,0.25,Outlet,1.5389914445444648,1.7434526876163379,1.2269245811616238,-1.9932554808937553,0.48467654773873725
West Gear,2020-11-09,West,California,San Francisco,Women's Street Footwear,50,725.0,362500.0,126875.0,0.35000000000000003,Outlet,1.5389914445444648,1.7434526876163379,1.543345572523669,-0.7837209371518269,0.48467654773873725
West Gear,2020-11-10,West,California,San Francisco,Women's Athletic Footwear,50,575.0,287500.0,86250.0,0.3,Outlet,1.415478036534796,1.444143793376639,1.3251181289748677,-1.3768551998063734,0.48467654773873725
West Gear,2020-11-11,West,California,San Francisco,Men's Apparel,55,500.0,275000.0,122565.625,0.5,Outlet,1.3917923248244495,1.2637357703549128,1.5888181068778378,0.8721452173768379,0.7908991985093976
West Gear,2020-11-12,West,California,San Francisco,Women's Apparel,50,700.0,350000.0,52500.0,0.25,Outlet,1.5202933444205244,1.6981350509194217,1.0444213437969272,-1.9932554808937553,0.48467654773873725
West Gear,2020-11-13,West,California,San Francisco,Men's Street Footwear,50,838.0,425000.0,148750.0,0.35000000000000003,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,0.48467654773873725
West Gear,2020-11-14,West,California,San Francisco,Men's Athletic Footwear,60,700.0,420000.0,84000.0,0.25,Outlet,1.5997056498846485,1.6981350509194217,1.3101721112419815,-1.9932554808937553,1.070915561936916
West Gear,2020-11-15,West,California,San Francisco,Women's Street Footwear,60,700.0,406831.25,137865.625,0.35000000000000003,Outlet,1.5997056498846485,1.6981350509194217,1.6265935601923245,-0.7837209371518269,1.070915561936916
West Gear,2020-12-22,West,California,San Francisco,Women's Athletic Footwear,60,600.0,342687.5,108000.0,0.3,Outlet,1.5353039474937757,1.4990897387718463,1.4522716823392428,-1.3768551998063734,1.070915561936916
West Gear,2020-12-23,West,California,San Francisco,Men's Apparel,65,500.0,325000.0,122565.625,0.5,Outlet,1.4808055716119015,1.2637357703549128,1.6332850887971198,0.8721452173768379,1.3288596019116166
West Gear,2020-12-24,West,California,San Francisco,Women's Apparel,60,700.0,420000.0,63000.0,0.25,Outlet,1.5997056498846485,1.6981350509194217,1.1475098803989123,-1.9932554808937553,1.070915561936916
West Gear,2020-12-25,West,California,San Francisco,Men's Street Footwear,60,838.0,441491.0,152344.0,0.35000000000000003,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,1.070915561936916
West Gear,2020-12-26,West,California,San Francisco,Men's Athletic Footwear,65,675.0,438750.0,87750.0,0.25,Outlet,1.5997056498846485,1.6511715382843342,1.3348670755197662,-1.9932554808937553,1.3288596019116166
West Gear,2020-12-27,West,California,San Francisco,Women's Street Footwear,65,725.0,406831.25,137865.625,0.35000000000000003,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,1.3288596019116166
West Gear,2020-12-28,West,California,San Francisco,Women's Athletic Footwear,60,625.0,342687.5,112500.0,0.3,Outlet,1.5570555889354678,1.5517960150210912,1.4753535100947757,-1.3768551998063734,1.070915561936916
West Gear,2020-12-29,West,California,San Francisco,Men's Apparel,65,525.0,341250.0,122565.625,0.5,Outlet,1.506802974994938,1.3267098965840913,1.6332850887971198,0.8721452173768379,1.3288596019116166
West Gear,2020-12-30,West,California,San Francisco,Women's Apparel,70,700.0,441491.0,84000.0,0.25,Outlet,1.5997056498846485,1.6981350509194217,1.3101721112419815,-1.9932554808937553,1.5679582113553834
West Gear,2020-12-31,West,California,San Francisco,Men's Street Footwear,60,838.0,441491.0,152344.0,0.4,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.2121600376392765,1.070915561936916
West Gear,2021-01-01,West,California,San Francisco,Men's Athletic Footwear,65,750.0,441491.0,121875.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.5206117830718613,-1.9932554808937553,1.3288596019116166
West Gear,2021-01-02,West,California,San Francisco,Women's Street Footwear,65,750.0,406831.25,137865.625,0.4,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.2121600376392765,1.3288596019116166
West Gear,2021-01-03,West,California,San Francisco,Women's Athletic Footwear,60,650.0,342687.5,114075.875,0.35,Outlet,1.5779540038887694,1.602438077399099,1.5846908822433747,-0.7837209371518269,1.070915561936916
West Gear,2021-01-04,West,California,San Francisco,Men's Apparel,65,550.0,357500.0,122565.625,0.55,Outlet,1.5315907534638935,1.3867593566361038,1.6332850887971198,1.387476387565061,1.3288596019116166
West Gear,2021-01-05,West,California,San Francisco,Women's Apparel,70,725.0,441491.0,116000.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.4926764627274753,-1.9932554808937553,1.5679582113553834
West Gear,2021-01-06,West,California,San Francisco,Men's Street Footwear,60,838.0,441491.0,152344.0,0.4,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.2121600376392765,1.070915561936916
West Gear,2021-01-07,West,California,San Francisco,Men's Athletic Footwear,65,825.0,441491.0,134062.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.574500620092785,-1.9932554808937553,1.3288596019116166
West Gear,2021-01-08,West,California,San Francisco,Women's Street Footwear,65,825.0,406831.25,137865.625,0.4,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.2121600376392765,1.3288596019116166
West Gear,2021-01-09,West,California,San Francisco,Women's Athletic Footwear,60,687.5,342687.5,114075.875,0.35,Outlet,1.5997056498846485,1.6981350509194217,1.6265935601923245,-0.7837209371518269,1.070915561936916
West Gear,2021-01-10,West,California,San Francisco,Men's Apparel,65,575.0,373750.0,122565.625,0.55,Outlet,1.5552764846150182,1.444143793376639,1.6332850887971198,1.387476387565061,1.3288596019116166
West Gear,2021-01-11,West,California,San Francisco,Women's Apparel,70,838.0,441491.0,140000.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.599006262088058,-1.9932554808937553,1.5679582113553834
West Gear,2021-01-12,West,California,San Francisco,Men's Street Footwear,60,838.0,441491.0,152344.0,0.35000000000000003,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,1.070915561936916
West Gear,2021-01-13,West,California,San Francisco,Men's Athletic Footwear,65,838.0,441491.0,113750.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.481601379116667,-1.9932554808937553,1.3288596019116166
West Gear,2021-01-14,West,California,San Francisco,Women's Street Footwear,65,825.0,406831.25,137865.625,0.35000000000000003,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,1.3288596019116166
West Gear,2021-01-15,West,California,San Francisco,Women's Athletic Footwear,60,687.5,342687.5,114075.875,0.3,Outlet,1.5997056498846485,1.7434526876163379,1.559274146898202,-1.3768551998063734,1.070915561936916
West Gear,2021-01-16,West,California,San Francisco,Men's Apparel,65,618.25,383759.875,122565.625,0.5,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,0.8721452173768379,1.3288596019116166
West Gear,2021-01-17,West,California,San Francisco,Women's Apparel,70,775.0,441491.0,93000.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.3677225903231314,-1.9932554808937553,1.5679582113553834
West Gear,2021-01-18,West,California,San Francisco,Men's Street Footwear,65,838.0,441491.0,152344.0,0.35000000000000003,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,1.3288596019116166
West Gear,2021-01-19,West,California,San Francisco,Men's Athletic Footwear,70,838.0,441491.0,129500.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.5549246866649487,-1.9932554808937553,1.5679582113553834
West Gear,2021-01-20,West,California,San Francisco,Women's Street Footwear,65,800.0,406831.25,137865.625,0.35000000000000003,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-0.7837209371518269,1.3288596019116166
West Gear,2021-01-21,West,California,San Francisco,Women's Athletic Footwear,65,687.5,342687.5,114075.875,0.3,Outlet,1.5997056498846485,1.7434526876163379,1.6237013414291026,-1.3768551998063734,1.3288596019116166
West Gear,2021-01-22,West,California,San Francisco,Men's Apparel,70,618.25,383759.875,122565.625,0.5,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,0.8721452173768379,1.5679582113553834
West Gear,2021-01-23,West,California,San Francisco,Women's Apparel,70,725.0,441491.0,87000.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.3300136129267137,-1.9932554808937553,1.5679582113553834
West Gear,2021-01-24,West,California,San Francisco,Men's Street Footwear,55,838.0,441491.0,152344.0,0.30000000000000004,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-1.3768551998063725,0.7908991985093976
West Gear,2021-01-25,West,California,San Francisco,Men's Athletic Footwear,60,838.0,441491.0,83250.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.3051010043339795,-1.9932554808937553,1.070915561936916
West Gear,2021-01-26,West,California,San Francisco,Women's Street Footwear,55,775.0,406831.25,127875.0,0.30000000000000004,Outlet,1.5997056498846485,1.7434526876163379,1.547784668553412,-1.3768551998063725,0.7908991985093976
West Gear,2021-01-27,West,California,San Francisco,Women's Athletic Footwear,55,687.5,342687.5,99687.0,0.25,Outlet,1.5897766418150159,1.7434526876163379,1.4069833545455954,-1.9932554808937553,0.7908991985093976
West Gear,2021-01-28,West,California,San Francisco,Men's Apparel,65,618.25,383759.875,122565.625,0.45000000000000007,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,0.33934190244170187,1.3288596019116166
West Gear,2021-01-29,West,California,San Francisco,Women's Apparel,70,775.0,441491.0,54250.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.0629613915318399,-1.9932554808937553,1.5679582113553834
West Gear,2021-01-30,West,California,San Francisco,Men's Street Footwear,55,838.0,441491.0,144375.0,0.30000000000000004,Outlet,1.5997056498846485,1.7434526876163379,1.6164054014853604,-1.3768551998063725,0.7908991985093976
West Gear,2021-01-31,West,California,San Francisco,Men's Athletic Footwear,60,838.0,441491.0,78750.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.2736804541678663,-1.9932554808937553,1.070915561936916
West Gear,2021-02-01,West,California,San Francisco,Women's Street Footwear,55,700.0,385000.0,115500.0,0.30000000000000004,Outlet,1.5710785369186635,1.6981350509194217,1.4902340118161066,-1.3768551998063725,0.7908991985093976
West Gear,2021-02-02,West,California,San Francisco,Women's Athletic Footwear,55,675.0,342687.5,92812.0,0.25,Outlet,1.551700355475021,1.6511715382843342,1.3665784231677196,-1.9932554808937553,0.7908991985093976
West Gear,2021-02-03,West,California,San Francisco,Men's Apparel,65,618.25,383759.875,122565.625,0.45000000000000007,Outlet,1.5997056498846485,1.602438077399099,1.6332850887971198,0.33934190244170187,1.3288596019116166
West Gear,2021-02-04,West,California,San Francisco,Women's Apparel,70,700.0,441491.0,49000.0,0.25,Outlet,1.5997056498846485,1.6981350509194217,1.005411377735422,-1.9932554808937553,1.5679582113553834
West Gear,2021-02-05,West,California,San Francisco,Men's Street Footwear,55,838.0,441491.0,144375.0,0.30000000000000004,Outlet,1.5997056498846485,1.7434526876163379,1.6164054014853604,-1.3768551998063725,0.7908991985093976
West Gear,2021-02-06,West,California,San Francisco,Men's Athletic Footwear,60,838.0,441491.0,78750.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.2736804541678663,-1.9932554808937553,1.070915561936916
West Gear,2021-02-07,West,California,San Francisco,Women's Street Footwear,55,725.0,398750.0,119625.0,0.30000000000000004,Outlet,1.5897766418150159,1.7434526876163379,1.5100755768035667,-1.3768551998063725,0.7908991985093976
West Gear,2021-02-08,West,California,San Francisco,Women's Athletic Footwear,55,687.5,342687.5,96250.0,0.25,Outlet,1.5710785369186635,1.6981350509194217,1.3871446593178232,-1.9932554808937553,0.7908991985093976
West Gear,2021-02-09,West,California,San Francisco,Men's Apparel,65,618.25,383759.875,122565.625,0.45000000000000007,Outlet,1.5997056498846485,1.602438077399099,1.6332850887971198,0.33934190244170187,1.3288596019116166
West Gear,2021-02-10,West,California,San Francisco,Women's Apparel,70,775.0,441491.0,54250.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.0629613915318399,-1.9932554808937553,1.5679582113553834
West Gear,2021-02-11,West,California,San Francisco,Men's Street Footwear,55,838.0,441491.0,152344.0,0.30000000000000004,Outlet,1.5997056498846485,1.7434526876163379,1.6332850887971198,-1.3768551998063725,0.7908991985093976
West Gear,2021-02-12,West,California,San Francisco,Men's Athletic Footwear,60,838.0,441491.0,87750.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.3348670755197662,-1.9932554808937553,1.070915561936916
West Gear,2021-02-13,West,California,San Francisco,Women's Street Footwear,55,775.0,406831.25,127875.0,0.30000000000000004,Outlet,1.5997056498846485,1.7434526876163379,1.547784668553412,-1.3768551998063725,0.7908991985093976
West Gear,2021-02-14,West,California,San Francisco,Women's Athletic Footwear,55,687.5,342687.5,106562.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.4446925682731964,-1.9932554808937553,0.7908991985093976
West Gear,2021-02-15,West,California,San Francisco,Men's Apparel,65,618.25,383759.875,122565.625,0.45000000000000007,Outlet,1.5997056498846485,1.6981350509194217,1.6332850887971198,0.33934190244170187,1.3288596019116166
West Gear,2021-02-16,West,California,San Francisco,Women's Apparel,70,800.0,441491.0,56000.0,0.25,Outlet,1.5997056498846485,1.7434526876163379,1.080912776500407,-1.9932554808937553,1.5679582113553834
Kohl's,2021-02-17,West,California,San Francisco,Men's Street Footwear,35,700.0,245000.0,98000.0,0.4,Outlet,1.3302423666298946,1.6981350509194217,1.3973327830574602,-0.2121600376392765,-0.6557478587687534
Kohl's,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,45,700.0,315000.0,78750.0,0.25,Outlet,1.4641529348648912,1.6981350509194217,1.2736804541678663,-1.9932554808937553,0.14683112786611158
Kohl's,2021-03-09,West,California,San Francisco,Women's Street Footwear,45,700.0,315000.0,126000.0,0.4,Outlet,1.4641529348648912,1.6981350509194217,1.5394325678434135,-0.2121600376392765,0.14683112786611158
Kohl's,2021-03-10,West,California,San Francisco,Women's Athletic Footwear,45,550.0,247500.0,86625.0,0.35,Outlet,1.335651961402064,1.3867593566361038,1.3275711690489829,-0.7837209371518269,0.14683112786611158
Kohl's,2021-03-11,West,California,Los Angeles,Men's Apparel,50,500.0,250000.0,122565.625,0.55,Outlet,1.3410071876862255,1.2637357703549128,1.5888181068778378,1.387476387565061,0.48467654773873725
Kohl's,2021-03-12,West,California,Los Angeles,Women's Apparel,45,700.0,315000.0,63000.0,0.25,Outlet,1.4641529348648912,1.6981350509194217,1.1475098803989123,-1.9932554808937553,0.14683112786611158
Kohl's,2021-03-13,West,California,Los Angeles,Men's Street Footwear,35,750.0,262500.0,105000.0,0.4,Outlet,1.367004567647769,1.7434526876163379,1.4363431337547885,-0.2121600376392765,-0.6557478587687534
